15000 105000
117 8634 44.6511
117 8709 13.2771
118 74 24.4292
118 210 17.1463
118 610 62.7071
118 2992 15.5405
118 12750 39.0945
118 13724 74.4558
118 8940 72.0408
118 10647 44.522
118 12567 92.678
118 13235 47.9605
118 9683 29.3457
118 12216 59.0998
119 15 32.483
119 179 52.9134
119 348 7.04375
119 800 30.132
119 3143 76.4061
119 3284 5.81316
119 9550 39.6267
119 8491 5.21515
119 11094 52.4132
119 5973 65.8972
119 1513 11.9227
119 7098 18.6179
119 8657 85.8888
119 8954 23.5967
119 13131 26.574
119 3068 78.7435
120 89 2.3716
120 1132 70.1877
120 1614 95.8698
120 1998 1.72791
120 7474 60.0923
120 7643 4.17557
120 10205 92.4743
120 11222 85.5821
120 1890 64.9364
120 12464 10.1389
120 781 31.2762
120 5228 28.4497
120 3961 93.6871
120 2519 93.8877
120 11398 7.39334
121 60 62.4078
121 237 33.7067
121 250 54.7432
121 3265 99.2499
121 7046 39.0018
121 1544 71.4588
121 2010 93.1903
121 9043 74.4805
121 12777 86.586
121 919 11.2841
122 75 89.6975
122 1624 16.2497
122 1906 47.6469
122 3208 92.9327
122 6724 56.1988
122 8576 21.3938
122 14773 29.1053
122 5412 68.733
122 6977 98.9935
122 12470 76.1277
122 4495 60.6051
122 3540 40.3854
122 4942 34.5954
123 34 92.1384
123 145 64.2224
123 220 96.3845
123 2177 87.7552
123 3546 34.9147
123 3676 37.3631
123 12723 46.0761
123 10078 4.68685
123 6590 34.43
123 14911 37.6878
123 13113 3.707
124 104 11.2467
124 216 68.7653
124 1307 23.3789
124 2290 11.7228
124 4281 27.6608
124 11434 22.6698
124 8971 86.7902
124 13144 91.4706
124 11660 21.2211
124 5232 83.1625
125 61 25.3023
125 189 77.9748
125 349 77.8216
125 540 25.7549
125 844 47.3385
125 5257 95.9767
125 6314 93.2573
125 7160 43.8135
125 7995 76.5563
125 1233 32.5084
125 875 57.6702
125 1002 40.5149
125 9716 48.3507
125 8075 24.4208
126 13 59.6506
126 290 13.8353
126 1033 30.0695
126 1079 61.1569
126 1295 83.0046
127 85 4.83237
127 157 76.4559
127 570 79.2722
127 918 64.6914
127 1330 13.1634
127 1379 92.9029
127 13465 19.6316
127 3781 54.4695
127 10512 67.9806
128 41 16.0513
128 136 12.5645
128 1990 11.3111
128 2408 97.3098
128 7347 20.4484
128 11349 65.6378
128 13873 61.5678
128 14619 8.03035
128 4752 65.6413
128 4233 42.2028
128 9626 80.0924
128 4113 73.5428
128 13818 15.8703
128 2287 82.1508
128 6562 49.61
128 4656 61.0688
128 1617 23.6057
129 16 95.0064
129 230 25.7465
129 286 2.01575
129 574 10.9203
129 714 38.9806
129 786 69.5685
129 5893 80.3294
129 5937 79.1245
129 7405 44.2445
129 13511 44.7059
129 12338 55.0986
129 3070 52.899
129 4097 9.4591
129 9710 80.2724
130 76 35.2177
130 710 9.2032
130 3204 25.5748
130 5343 67.2865
130 10804 65.4538
130 14964 51.9524
130 8023 44.8631
130 13216 51.634
131 43 32.894
131 197 15.1331
131 622 38.1073
131 891 32.5138
131 2582 57.1539
131 13667 87.2519
131 7579 52.5322
131 2678 57.5798
131 13320 17.1167
131 13642 76.6677
131 13460 20.4855
131 1380 45.6844
131 14820 35.2515
131 7706 25.0391
131 2737 23.6838
131 2009 23.8135
131 3241 97.3028
132 45 77.2171
132 388 70.8954
132 8777 37.3962
132 3571 37.1663
132 8662 1.43328
132 2268 86.1433
132 9695 38.3633
133 56 25.8197
133 344 3.5994
133 359 19.1361
133 454 92.4856
133 708 81.7241
133 1087 71.3209
133 1713 28.8756
133 5563 47.3963
133 12783 37.9777
134 49 52.9616
134 1439 37.5188
134 2360 76.1613
134 7109 3.97813
134 10268 39.7463
134 12176 85.0246
134 3283 8.89551
134 4740 63.4688
134 3316 36.4608
134 10019 85.479
134 5148 57.9956
135 29 2.2233
135 2035 75.4864
135 2169 64.3788
135 3271 32.8127
135 3808 1.00264
135 6910 45.5029
135 5344 55.8294
135 14326 91.8309
135 11368 82.4811
136 128 12.5645
136 154 49.8393
136 165 59.7457
136 418 86.7307
136 716 37.7189
136 1588 95.4066
136 1678 5.92196
136 2699 66.7826
136 3076 45.2277
136 4025 78.7038
136 9152 32.0398
136 9405 56.8773
136 12211 18.4552
136 8352 92.7764
136 13998 84.7731
137 16 7.02997
137 1035 59.251
137 6538 87.1695
137 7547 94.2319
137 4054 92.8453
137 11447 99.4472
137 2434 10.3862
137 12700 43.7977
138 20 32.0951
138 527 4.62962
138 799 77.5287
138 1828 91.3133
138 9525 62.1045
138 2835 15.2032
138 5550 46.7302
138 3005 22.5461
138 13547 52.0938
138 12625 9.92022
138 5229 66.6906
138 10723 97.8863
139 73 83.7691
139 258 20.2338
139 390 3.05797
139 862 26.2107
139 1205 72.3132
139 1385 9.22648
139 1574 45.7946
139 1783 71.1151
139 2892 17.2821
139 6511 68.4443
139 2961 30.2615
139 5944 49.9839
139 11453 59.8519
139 3857 81.6464
139 8236 26.4553
139 9641 70.4156
140 11 37.8759
140 253 88.5626
140 627 4.50318
140 880 30.6381
140 2059 20.2614
140 5770 58.9163
140 6945 11.2956
140 14733 97.1024
140 8042 27.7979
140 5685 51.0311
140 10002 95.6004
140 11606 87.3251
140 13161 72.3799
141 50 11.2335
141 373 13.6791
141 377 92.0209
141 402 85.5337
141 584 68.0327
141 729 1.92638
141 2701 71.5339
141 12877 31.3512
141 13917 71.3126
141 1728 17.9164
141 3630 37.2051
141 3117 46.7498
141 5058 77.4972
142 104 56.3581
142 6288 48.6377
142 8781 86.4794
142 13186 20.4727
142 7377 46.3019
142 7462 31.4363
142 421 70.1322
142 11443 84.5787
143 100 91.9331
143 155 10.5673
143 172 73.0927
143 357 33.9027
143 403 9.93017
143 3203 83.1182
143 7003 44.3862
143 8370 18.5261
143 10395 13.4972
143 13903 74.4909
143 6873 34.1735
143 10263 26.5027
143 3647 5.78769
143 6248 68.9321
143 1031 77.3885
143 13199 86.0493
144 1 61.4664
144 198 14.6069
144 317 93.8227
144 487 20.7
144 568 13.9817
144 877 64.8427
144 3502 72.0809
144 5284 86.713
144 7572 50.6931
144 1721 62.604
144 5061 63.3231
144 596 10.2289
144 2600 74.814
144 9466 23.3027
145 123 64.2224
145 1586 13.8513
145 2392 88.3129
145 3025 34.4171
145 3184 30.6399
145 5198 99.7019
145 10854 50.0277
145 2299 13.9892
145 2864 11.2315
145 4133 65.3326
145 1902 27.9503
145 13543 90.7813
145 4532 88.9729
146 88 94.5834
146 212 74.567
146 921 59.0859
146 1707 89.6773
146 3391 59.7366
146 11519 15.086
146 5935 56.1644
146 9610 80.104
146 4185 84.3953
147 12 14.2006
147 1040 60.508
147 1414 34.3529
147 2097 53.978
147 13460 4.53903
147 5473 79.6912
147 4770 73.3368
148 31 43.0146
148 560 62.0136
148 608 53.8903
148 1845 92.1849
148 2309 4.7491
148 3863 38.064
148 13839 9.06538
148 13015 57.4233
149 62 4.67232
149 202 93.8741
149 534 79.3033
149 554 5.84168
149 1038 37.1638
149 4358 9.56094
149 5498 11.3406
149 6115 94.698
149 11650 8.06454
149 12642 69.41
149 2779 34.3614
149 6930 2.72681
149 8171 82.3367
149 11544 69.7433
149 6956 37.5874
150 28 2.63213
150 10641 19.7765
150 5776 10.89
150 4281 15.1578
150 6776 52.9899
150 11797 98.0935
150 2115 78.5537
150 735 39.4281
150 6731 8.03563
151 116 9.20665
151 184 72.8751
151 422 33.7458
151 430 99.6185
151 526 94.7207
151 2929 99.01
151 3738 35.0873
151 7486 12.7211
151 10883 54.208
151 13515 35.6028
151 13449 81.9003
151 12520 11.9106
151 12851 54.5477
152 36 73.5435
152 314 98.0672
152 1809 32.9941
152 4604 47.4147
152 4642 53.2262
152 11441 66.4177
152 13830 65.7927
152 11121 93.9785
152 10011 7.77896
152 5130 5.00552
152 10881 69.9458
152 11720 33.4195
153 111 8.91759
153 160 56.4374
153 175 26.353
153 285 46.8574
153 882 58.0004
153 1251 14.0145
153 2793 30.8106
153 4802 23.3872
153 7794 36.155
153 14226 1.82864
153 13480 64.5588
153 12868 80.7012
153 8611 52.6938
153 13555 70.3921
153 4518 18.6384
153 4669 26.5446
153 2482 88.4237
153 10483 59.7635
153 9913 48.5564
153 12365 13.1334
154 136 49.8393
154 180 67.6806
154 1125 85.0229
154 2462 88.8985
154 12848 91.753
154 7639 82.9469
154 11137 64.5345
154 7823 70.1422
154 6458 59.8414
155 143 10.5673
155 337 33.4669
155 1963 83.4975
155 6476 37.103
155 10515 40.5049
155 7670 41.6931
155 7956 18.8171
156 64 30.9116
156 908 84.2186
156 3752 2.97467
156 6993 87.5143
156 11159 8.50545
156 7994 52.4828
156 5324 71.9897
156 8460 60.1137
157 127 76.4559
157 170 13.647
157 3670 44.658
157 14703 32.9108
157 9319 85.4712
157 14531 51.4183
157 1557 31.1823
157 5168 83.0238
157 6693 83.4377
157 6456 8.60284
157 11060 72.4988
158 72 72.6806
158 240 20.7501
158 11837 80.5536
158 4205 34.5263
158 12993 7.23455
158 13787 57.9573
158 6033 16.7796
158 14026 87.3884
159 5 74.3945
159 224 75.6647
159 267 38.5854
159 300 95.3072
159 472 58.4677
159 620 44.0496
159 1476 27.0469
159 7391 51.6037
159 8442 61.1194
159 11675 13.3644
159 13031 50.4687
159 1156 41.8647
159 9368 47.3188
159 7625 70.3638
159 2507 92.3387
159 12111 60.4428
159 7610 80.0183
160 153 56.4374
160 209 58.5199
160 239 40.0489
160 379 26.5608
160 713 7.67427
160 2346 94.2263
160 5605 67.1353
160 6529 10.5128
160 9201 80.597
160 494 2.52832
160 2885 21.4467
160 11597 81.4142
160 14476 17.0603
160 11248 48.4526
161 47 41.0717
161 227 96.3667
161 393 68.0032
161 688 81.1047
161 765 69.9056
161 1629 46.4857
161 2108 19.3724
161 5662 30.7642
161 8810 64.5243
162 48 41.7793
162 280 62.2256
162 346 66.1064
162 2810 86.1992
162 3851 8.45629
162 11509 5.07649
162 5071 78.4546
162 8868 24.8329
162 11613 65.2532
162 5071 77.4815
162 869 50.5077
163 83 94.3831
163 305 18.8766
163 341 99.3158
163 394 81.2312
163 653 20.0791
163 683 62.1225
163 1820 14.6431
163 2056 20.93
163 2386 40.0394
163 6543 90.3408
163 8191 90.9745
163 7652 16.8475
163 4270 4.30319
163 11854 77.6889
163 12840 40.2966
164 40 59.4189
164 529 17.4401
164 924 68.3028
164 1243 48.9892
164 1411 8.05694
164 2160 30.4031
164 12506 54.2904
164 9748 48.9483
164 5756 95.2988
164 1694 70.5688
165 136 59.7457
165 207 17.9322
165 375 44.8056
165 590 55.0291
165 669 50.0314
165 2029 88.0393
165 10713 31.4113
165 3378 52.3933
165 10815 9.41236
165 5985 26.5694
166 82 4.50691
166 838 27.6877
166 2276 84.7613
166 4573 60.1149
166 7951 73.9207
166 3939 54.6329
166 8411 93.5241
166 11697 79.4562
166 8626 91.2374
166 11473 88.2295
166 13246 64.7629
167 49 35.7787
167 356 53.7465
167 549 30.6298
167 1331 44.1164
167 3607 21.7211
167 8704 35.3347
167 13320 91.0306
167 14405 23.7378
167 2547 33.4842
167 12995 16.637
167 13469 76.2129
167 9560 43.0074
168 84 54.3009
168 223 39.3959
168 334 10.1396
168 3977 20.3252
168 8741 50.453
168 11219 33.3822
168 12543 59.8349
168 7006 81.0497
168 749 14.0147
168 12154 61.1591
169 52 62.6438
169 515 31.8329
169 6825 71.3503
169 9532 4.56448
169 14383 43.743
169 12506 29.3354
169 5351 46.6609
169 10964 22.1553
169 9591 3.87036
169 8088 36.8909
169 10626 30.7665
169 10797 65.0485
169 14432 68.7068
170 157 13.647
170 581 70.5843
170 982 49.6024
170 1159 9.00809
170 1406 29.5073
170 6436 29.7255
170 6060 10.1782
170 14814 31.0261
170 6941 79.1875
170 5354 16.0076
170 11503 2.89439
171 35 68.9229
171 1188 66.3501
171 1771 97.8257
171 2452 40.356
171 9128 41.8189
171 1954 66.794
171 12954 74.1828
171 3803 3.71158
171 7471 22.6659
171 12243 79.7592
171 2451 91.3031
171 5135 45.6164
172 143 73.0927
172 238 9.46699
172 249 76.0938
172 495 64.0744
172 499 53.7864
172 561 26.4783
172 751 36.4117
172 5741 50.0565
172 8312 47.5924
172 11846 51.0165
172 8926 13.6936
172 4939 69.9028
172 6422 12.4163
173 6 93.8669
173 3565 91.5339
173 7917 2.18832
173 10662 58.6315
173 11709 52.1511
173 282 35.9834
173 1934 8.84348
173 5221 95.0288
174 28 97.0375
174 214 94.7519
174 265 19.9302
174 507 50.1033
174 1413 14.7308
174 2443 43.5809
174 2876 15.1
174 8093 91.036
174 14381 45.3469
174 7956 78.8641
174 4674 34.2835
174 8169 99.5221
174 4139 54.8267
174 3391 35.2291
175 153 26.353
175 611 63.4495
175 3709 18.7664
175 12856 49.7584
175 7923 57.078
176 105 19.6439
176 497 91.8079
176 1339 62.7713
176 2996 19.581
176 10576 79.3015
176 13530 17.5607
176 14714 29.4265
176 9138 57.795
176 14714 76.429
176 14336 82.738
176 450 25.6224
177 10 70.1181
177 243 55.6394
177 321 73.3191
177 2449 33.3861
177 14290 91.6239
177 7108 96.7062
177 3612 7.68955
177 12853 2.69315
177 2684 71.5416
177 13268 88.6285
178 83 71.5809
178 328 44.3288
178 1817 54.4156
178 10102 65.4747
178 5543 45.0137
178 869 3.96665
178 6257 41.1316
178 1238 56.3001
179 119 52.9134
179 494 27.7912
179 5656 39.27
179 6950 40.3931
179 2339 79.4503
179 14357 55.4119
179 8283 22.9379
179 2184 35.8112
180 154 67.6806
180 245 53.9886
180 299 33.5637
180 3847 92.8243
180 4526 96.8252
180 14147 61.845
180 14154 48.5572
180 12626 8.56426
181 106 27.9459
181 863 29.8025
181 1965 43.0246
181 9820 36.8669
181 10264 49.3335
181 12404 72.0358
181 14708 79.1404
181 10352 48.562
181 9995 78.0736
182 48 32.2205
182 186 22.3573
182 205 6.67196
182 1394 72.5488
182 8931 80.2191
182 10519 9.03878
182 8047 52.6642
183 36 24.9065
183 3660 74.4257
183 9897 9.58407
183 5939 69.7872
183 9209 62.9195
183 5755 67.3244
183 12125 78.116
184 151 72.8751
184 1528 34.0842
184 1568 35.4708
184 4818 82.7096
184 8308 18.4784
184 5142 73.972
184 6197 80.626
184 3171 94.5074
184 7237 92.3502
184 9132 86.901
185 63 62.2578
185 547 19.3118
185 835 98.6018
185 1789 74.4241
185 2748 70.8265
185 4807 16.4163
185 6035 16.1693
185 7030 69.5422
185 10592 56.827
185 11402 25.9601
185 14067 61.803
185 2808 17.5655
185 1249 14.7358
185 14304 12.1144
185 533 93.7733
186 182 22.3573
186 2049 76.5553
186 2259 14.5992
186 8816 73.1454
186 7529 75.4942
186 14613 61.3481
186 12333 3.62526
186 11641 87.0758
186 9295 15.7981
186 7751 71.8376
186 1107 24.9631
186 292 3.33136
186 12827 23.5871
187 86 20.3574
187 520 83.162
187 1372 83.6357
187 1805 76.8101
187 7699 81.2257
187 14711 52.8274
187 7025 49.5848
187 1128 68.12
187 11637 18.0065
187 12148 93.9151
187 5931 89.5393
187 2708 24.5377
187 7478 31.2574
188 52 22.4617
188 1201 1.40016
188 2622 9.02536
188 5383 49.4372
188 11444 97.7918
188 14436 1.98429
188 11895 13.2923
188 12735 95.2058
188 1219 82.8623
188 10788 54.2539
188 6153 87.3823
188 427 42.607
188 4596 81.2332
188 3593 1.92068
189 125 77.9748
189 264 89.7111
189 1553 25.4985
189 3979 60.3118
189 10072 73.7948
189 13773 18.47
189 3372 27.9627
190 108 7.84936
190 347 13.7461
190 911 72.0004
190 1010 62.3559
190 4034 23.1478
190 4719 68.1153
190 13651 15.4289
191 15 5.36665
191 283 2.69301
191 295 46.4864
191 1162 62.2995
191 6594 40.67
191 10571 68.2707
191 6548 20.9239
191 9022 93.5766
191 11177 60.2242
191 13660 98.3573
191 14341 7.57175
191 12826 20.3895
191 3898 41.6945
192 101 33.698
192 326 76.8355
192 1719 99.4793
192 3051 45.3749
192 5338 5.07608
192 9409 39.4218
192 12396 58.1458
192 14100 1.05954
192 14215 31.6087
192 5071 58.9547
192 12272 87.8089
192 2353 94.3719
192 4084 25.2837
192 4125 44.4194
193 106 87.9708
193 364 68.752
193 1911 55.6526
193 1913 71.7632
193 7167 78.1839
194 62 17.5867
194 2683 34.8157
194 13893 90.9876
194 2172 47.641
194 13693 42.7942
195 87 20.6905
195 232 79.3798
195 254 47.2251
195 1748 7.76806
195 3895 72.272
195 10097 43.9983
195 2281 38.3987
195 2264 23.2498
195 5276 57.589
195 5021 93.6215
195 2922 48.533
195 765 11.0306
195 7175 30.9391
195 7585 9.2236
196 109 67.1807
196 378 18.6307
196 406 56.3807
196 598 7.35704
196 1974 96.1903
196 6318 48.8524
196 10823 48.0927
196 10954 6.23004
196 3955 92.9607
196 2748 85.7446
196 13060 3.34464
196 7257 60.6739
196 13672 77.9645
197 131 15.1331
197 424 25.0687
197 4803 30.1917
197 5135 80.7438
197 6846 38.0769
197 7850 11.4287
197 9261 43.0159
197 10607 37.119
197 6016 91.9859
197 847 10.0558
197 885 58.4997
197 5465 57.3888
197 9212 43.8037
197 2370 47.0075
197 476 27.4254
198 144 14.6069
198 1075 84.958
198 1118 80.8437
198 4539 73.9208
198 5453 7.74359
198 7406 77.3521
198 3743 21.2807
198 2021 66.6307
198 10140 85.0494
198 6379 8.90523
199 107 70.7263
199 1134 44.3352
199 3242 50.8749
199 4251 43.4671
199 7344 48.7089
199 7359 88.7593
199 10539 38.9598
199 3007 51.6923
199 2525 84.1512
200 12 80.6854
200 757 84.6285
200 7960 8.95709
200 10265 92.4117
200 10360 59.2344
200 3187 16.3104
200 7750 86.9742
200 3524 59.1846
200 9175 35.5856
200 10050 3.93518
201 24 10.8302
201 219 67.7607
201 266 18.3162
201 3548 11.7785
201 4107 71.1238
201 8648 27.8837
201 11966 33.9926
201 12584 2.15566
201 3406 35.2384
201 3695 59.026
201 11108 8.67719
201 5409 62.7128
202 149 93.8741
202 491 64.2496
202 1420 1.15157
202 1936 68.5752
202 2064 79.3608
202 2437 59.0276
202 3128 44.3668
202 3386 93.8428
202 6918 37.9132
202 8936 92.5748
202 2058 92.2717
202 2729 28.1586
202 8843 45.8233
202 9611 15.0952
202 3233 92.5556
202 6862 13.6234
202 4928 81.2289
202 14138 19.7122
202 13871 70.7906
202 12575 34.5773
203 31 46.2449
203 271 25.8981
203 324 25.605
203 8962 45.832
203 7815 40.8852
203 8642 26.8724
203 14409 90.2544
203 13076 14.4594
204 72 14.7704
204 741 20.0201
204 923 23.6335
204 1000 70.5806
204 1238 38.7083
204 1843 60.4957
204 2190 43.632
204 9432 74.4629
204 3457 78.1426
204 10238 9.05639
204 13282 89.4564
204 11953 82.7789
204 10699 17.8128
204 1367 39.1012
205 182 6.67196
205 1263 50.3949
205 1729 44.8016
205 2336 43.5143
205 12292 41.4704
205 14804 86.1399
205 10904 73.7094
205 9187 29.6266
205 1876 97.6322
206 34 49.3541
206 1355 51.3022
206 2525 4.17376
206 5057 79.4842
206 13997 21.0209
206 3593 48.4307
206 9773 83.7657
206 3548 81.4771
207 165 17.9322
207 2044 57.284
207 7138 25.1611
207 10198 82.5714
207 961 19.8959
207 9359 16.8754
207 1458 19.0689
207 4830 53.2126
207 4612 80.8048
207 12060 50.8294
207 7717 21.9425
208 110 1.24087
208 626 38.8913
208 699 11.3117
208 973 28.9401
208 1284 12.686
208 1876 13.2443
208 2200 38.5585
208 3785 3.96765
208 6469 91.6132
208 9091 75.676
208 10286 51.4234
208 1486 85.9488
208 13591 39.2262
208 9118 32.0457
209 160 58.5199
209 306 36.2772
209 541 70.5044
209 1546 68.2762
209 3402 13.7111
209 11071 41.0748
209 10339 89.029
209 8092 37.6904
209 10517 55.7859
209 342 42.6569
209 767 79.8014
209 11050 25.9814
209 1571 92.8841
210 118 17.1463
210 612 35.6656
210 812 74.1727
210 1430 89.2133
210 1437 57.1674
210 2885 74.6236
210 4210 58.3939
210 10766 5.41978
210 7669 39.9704
210 7606 70.5877
210 817 4.46407
210 7185 78.1474
210 8641 19.9966
211 63 46.8046
211 261 2.9226
211 517 14.9343
211 1103 52.1999
211 1658 11.8468
211 1762 70.4062
211 2647 15.0015
211 3252 54.3845
211 4947 44.4873
211 9808 82.4199
211 11304 79.0649
211 921 17.4644
211 3724 43.585
211 1665 13.8014
211 490 39.512
211 4134 16.1674
212 146 74.567
212 259 91.0006
212 519 67.8003
212 813 21.1302
212 4151 51.6785
212 7681 14.5436
212 1975 24.6056
212 10521 26.7617
212 6020 59.9074
212 3179 10.035
212 14030 50.6302
212 12966 1.96908
212 468 6.3667
212 7849 2.35825
213 28 16.9607
213 728 67.3649
213 1419 34.8046
213 3661 60.1911
213 3792 81.1726
213 9465 49.2514
213 9523 12.3471
213 290 37.9314
213 12489 47.7658
213 10112 45.9728
213 13987 51.6921
213 229 73.6494
214 174 94.7519
214 363 21.1175
214 629 42.6519
214 851 25.3519
214 1582 93.6561
214 3239 89.1938
214 3439 34.0562
214 5076 30.2539
214 5352 74.7542
214 7144 77.6922
214 10233 80.6721
214 8305 36.8861
214 12259 43.7037
214 12158 51.6583
214 6418 20.4198
214 12083 27.2738
214 14242 60.4764
214 6847 25.1523
214 6559 88.796
214 7019 7.21302
215 20 44.5384
215 277 78.4337
215 292 21.0837
215 366 37.584
215 778 64.6427
215 1940 45.4508
215 2082 48.4581
215 4495 29.3837
215 5576 8.49313
215 6877 66.4906
215 10390 50.0784
216 124 68.7653
216 465 52.4861
216 1028 62.197
216 1039 49.2822
216 2096 13.5406
216 2697 84.5526
216 4047 32.4414
216 11366 89.3637
216 3696 28.2635
217 4 64.8801
217 370 76.4223
217 670 57.1413
217 676 71.0978
217 2334 72.236
217 3962 38.5531
217 9931 91.2358
217 14574 82.3966
217 14921 96.3164
217 2823 98.1837
217 269 57.6969
217 1215 85.6481
218 59 50.4684
218 715 85.0112
218 6805 89.4699
218 1517 18.3105
218 5579 82.9949
218 9385 89.8602
218 8374 94.8199
219 201 67.7607
219 462 34.6862
219 1280 38.1202
219 1421 79.7327
219 4380 45.5203
219 7963 74.7633
219 6590 3.21191
219 12172 82.4993
219 12218 37.2393
219 7755 32.7212
219 10553 22.8101
220 123 96.3845
220 12768 32.7705
220 600 10.3617
220 5871 31.4038
220 1595 62.6388
220 4735 19.5054
220 1738 18.3275
221 76 98.3652
221 242 37.3478
221 1043 90.7182
221 1194 2.68585
221 14734 38.7554
221 14093 38.3774
221 12948 74.1217
221 13065 94.1715
221 12316 1.49457
221 9437 74.9723
221 4342 33.6714
221 11140 60.8227
221 7800 37.5009
222 56 5.79083
222 304 76.4013
222 10482 40.3124
222 11432 89.6306
222 9819 77.0081
222 13165 11.4072
222 14546 81.3731
222 3739 30.8818
222 13756 11.1869
223 168 39.3959
223 329 96.0018
223 666 39.6927
223 777 37.1733
223 12909 74.8734
223 10485 61.3242
223 13757 58.1276
224 159 75.6647
224 8064 20.3716
224 10071 93.8819
224 10017 16.7865
224 3567 87.6333
224 4934 18.8585
224 1194 43.0075
224 4879 13.7579
224 3914 39.7617
225 33 16.7286
225 247 73.8811
225 308 86.2516
225 1279 72.5808
225 2406 86.3774
225 3218 86.1729
225 3725 28.0658
225 6486 5.50509
225 10188 72.5536
225 14114 61.2633
225 1248 98.3956
225 6744 38.9249
225 5834 76.7296
225 7962 70.7833
225 512 75.048
226 23 85.304
226 3574 30.4419
226 4678 25.4069
226 5921 87.628
226 8171 99.8372
226 11089 62.6798
226 5553 77.9089
226 10258 64.711
226 4981 20.1138
226 2518 46.4963
226 8465 52.3249
227 161 96.3667
227 362 68.9051
227 476 86.9122
227 545 49.3567
227 1309 93.5148
227 2141 89.126
227 3191 69.6123
227 6061 53.6036
227 12412 44.9784
227 4721 27.0561
227 4019 31.2687
227 10013 53.3395
227 8088 42.0593
227 8037 79.6354
228 30 71.3872
228 10920 25.5082
228 11365 3.27384
228 11851 27.0134
228 12695 75.6612
228 8561 61.5037
229 30 81.1602
229 435 51.3685
229 614 54.3007
229 2451 74.3992
229 6971 1.08913
229 3620 14.0267
229 12525 1.28534
229 6556 91.0075
229 7400 15.5119
229 12127 60.5017
229 4194 55.0393
229 12221 40.895
229 213 73.6494
229 2642 80.9613
230 129 25.7465
230 291 32.9157
230 4330 73.3409
230 9768 60.6638
230 6950 39.6819
230 10880 45.5628
230 7416 77.2272
230 735 15.8157
231 15 29.9774
231 274 32.8062
231 1014 15.0976
231 4120 87.9913
231 7259 43.1581
231 4124 38.6471
231 2052 5.04531
231 10658 88.5113
231 8044 90.4296
232 195 79.3798
232 1589 66.0947
232 3001 62.9631
232 3841 36.8738
232 11614 90.4913
232 5682 6.1375
232 1361 19.1102
233 24 93.2783
233 686 16.6524
233 828 59.0393
233 1128 96.4627
233 14192 7.36273
233 10895 7.53398
234 69 43.8302
234 453 49.6745
234 1112 71.1384
234 2491 84.7458
234 6780 52.4495
234 12378 20.4489
234 768 19.8892
234 14367 85.7401
235 110 80.9883
235 10674 27.7477
235 14784 25.4402
235 322 93.5687
235 7759 86.4787
235 4109 74.5631
235 261 84.7057
235 4566 17.2804
235 2750 87.9901
236 94 59.429
236 5937 14.9799
236 3365 15.3348
236 11653 34.3204
236 8097 48.7363
237 121 33.7067
237 332 25.9389
237 588 59.734
237 712 91.5466
237 2010 87.5294
237 7036 31.1792
237 7443 41.8518
237 1759 66.0071
